user_id,REGION,TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,DATA_VOLUME,ON_NET,ORANGE,TIGO,ZONE1,ZONE2,MRG,REGULARITY,TOP_PACK,FREQ_TOP_PACK,CHURN
01ac005c8ff09b1bc85093414e001c362e5047b0,DAKAR,K > 24 month,4000.0,8.0,4000.0,1333.0,8.0,0.0,34.0,104.0,0.0,,,NO,30,All-net 500F =2000F_AllNet_Unlimited,7.0,0
01ac0cc5929af367440026ae338520c4972990a7,,I 18-21 month,2500.0,5.0,2501.0,834.0,5.0,,0.0,59.0,,,,NO,14,All-net 500F=2000F;5d,5.0,1
01ac0fa30d46e99d1b17e7c805e771a95e9a4786,KAOLACK,K > 24 month,9000.0,3.0,9000.0,3000.0,3.0,5665.0,,,,,,NO,60,"Data:3000F=10GB,30d",3.0,0
01ac13ea955859b90054fc7342453ed308ddd29d,,I 18-21 month,,,,,,,,,,,,NO,2,,,1
01ac1c8d7f6b1ff78fbeb516a724ba8c466ecf7e,,K > 24 month,,,,,,,,,,,,NO,1,,,1
01ac1fe29c748e98fd3dc0dd0a1109e4b8f2aad9,DAKAR,K > 24 month,21700.0,35.0,22988.0,7663.0,40.0,21476.0,181.0,254.0,35.0,,,NO,62,All-net 500F =2000F_AllNet_Unlimited,23.0,0
01ac22b980e91729ce4056347eaa5d53a96f673a,THIES,K > 24 month,6500.0,8.0,7011.0,2337.0,12.0,7525.0,24.0,65.0,1.0,,1.0,NO,56,All-net 500F=2000F;5d,4.0,0
01ac2da66f70c218494465c093d3d9c84e1de468,DAKAR,K > 24 month,4500.0,8.0,4850.0,1617.0,11.0,,2.0,93.0,1.0,,,NO,61,All-net 500F=2000F;5d,7.0,0
01ac2e1db3db3fb6e3badca6daf59d2c2c24f412,DAKAR,K > 24 month,2300.0,5.0,2799.0,933.0,8.0,170.0,14.0,31.0,,,,NO,15,VAS(IVR_Radio_Daily),6.0,0
01ac2ee22b1f9ce33892c6ad66b6f50df1945dc4,SAINT-LOUIS,K > 24 month,,,,,,,4.0,,,,,NO,5,,,0
01ac35351fa2b07e1c12879cb28048e6fb462fee,DAKAR,K > 24 month,,,2.0,1.0,1.0,0.0,,0.0,,,,NO,12,,,0
01ac3f9dacb0de5b376b51dc0386ce73a7538560,,K > 24 month,1400.0,3.0,1100.0,367.0,4.0,202.0,,1.0,,,,NO,4,"Data:490F=1GB,7d",2.0,0
01ac4e331641c61df85d31837d9672fce38f5cbd,DAKAR,K > 24 month,500.0,1.0,500.0,167.0,1.0,,3.0,7.0,1.0,,,NO,16,All-net 500F=2000F;5d,1.0,0
01ac583fec4a4ca930cdf7d77a39678c8f0ddef3,DAKAR,E 6-9 month,15700.0,34.0,15699.0,5233.0,37.0,1.0,1118.0,88.0,5.0,29.0,,NO,62,All-net 500F=2000F;5d,25.0,0
01ac5a2c7a2aa8a9eb20f19aa9f888e90fb3a9db,DAKAR,K > 24 month,3000.0,1.0,3000.0,1000.0,1.0,0.0,12.0,20.0,2.0,,,NO,41,"Data:3000F=10GB,30d",1.0,0
01ac6ffd2929fa28dbe6ab76ff9b00caa970957e,SAINT-LOUIS,K > 24 month,,,,,,187.0,0.0,,,,,NO,10,,,0
01ac70c2d18951397c12a0b87d198369a607275d,DAKAR,K > 24 month,8000.0,13.0,8200.0,2733.0,20.0,2037.0,12.0,74.0,66.0,,,NO,58,All-net 500F=2000F;5d,5.0,0
01ac7c0a846a7bf6cda1809447bcda7ac58869b9,LOUGA,K > 24 month,500.0,1.0,802.0,267.0,4.0,0.0,97.0,,15.0,,,NO,54,All-net 500F=2000F;5d,1.0,0
01ac7f94f78c073528b4b8feed820d947292fd5f,LOUGA,K > 24 month,1200.0,3.0,1200.0,400.0,4.0,0.0,9.0,30.0,,,,NO,29,IVR Echat_Daily_50F,2.0,0
01ac82b8030119fd4d962c2f39e99c095183fa51,,K > 24 month,,,,,,,,,,,,NO,2,,,0
01ac82fd2ffd35db2f689000d9dc77074341c391,SAINT-LOUIS,K > 24 month,6400.0,13.0,6630.0,2210.0,14.0,,26.0,147.0,3.0,,,NO,38,All-net 500F=2000F;5d,12.0,0
01ac8cba9fd3489d4444d24b04b5c2696b26a0e1,KAFFRINE,K > 24 month,2000.0,4.0,2000.0,667.0,4.0,,4.0,31.0,23.0,,,NO,27,All-net 500F=2000F;5d,2.0,0
01ac8e3080ae0da75df5c139d6d5bfd837ee4610,KAOLACK,K > 24 month,2000.0,2.0,1989.0,663.0,3.0,1141.0,4.0,20.0,,,,NO,48,"Data:1000F=2GB,30d",2.0,0
01ac93f3483a28d5e94d7f7d7d52f91057a0fc92,LOUGA,K > 24 month,,,6.0,2.0,1.0,,2.0,,,,,NO,44,,,0
01ac9f4ca07487f9e0938535f573028f35217ae9,DAKAR,K > 24 month,7000.0,25.0,8268.0,2756.0,27.0,,662.0,190.0,6.0,,,NO,50,On net 200F=Unlimited _call24H,21.0,0
01acab2b0621a3e929ef11dc09bf3edac9570aa2,,K > 24 month,,,,,,,,,,,,NO,9,,,0
01acd5b28632d6e2f509d9b1f3ea87c983e4266e,DAKAR,K > 24 month,4500.0,9.0,4502.0,1501.0,11.0,,63.0,140.0,8.0,,,NO,31,All-net 500F=2000F;5d,7.0,0
01ace06ea2fa01596f4a2936806fc020d6a60c5d,DAKAR,K > 24 month,1600.0,3.0,1893.0,631.0,9.0,3086.0,11.0,21.0,2.0,,,NO,27,"Data:200F=Unlimited,24H",4.0,0
01acee41ac2050a2045e9280b8af2982bec22b29,,K > 24 month,,,,,,,,,,,,NO,9,,,1
01acf13d112743b798218495ba0bd1c5a5a2aee1,TAMBACOUNDA,K > 24 month,,,,,,,,,,,,NO,2,,,1
01ad03dce9103f445c76ddc87be5463dc59f625d,DIOURBEL,K > 24 month,2000.0,2.0,2010.0,670.0,4.0,4507.0,0.0,20.0,12.0,,,NO,59,"Data:1000F=2GB,30d",2.0,0
01ad0a8bd29df657e075854dff270783f70a59fe,DAKAR,K > 24 month,2700.0,12.0,3200.0,1067.0,14.0,,196.0,56.0,5.0,,,NO,61,On net 200F=Unlimited _call24H,10.0,0
01ad0f2b88c5b557584b946ca1a4b04e4a2e4d8b,,K > 24 month,,,,,,,,,,,,NO,7,,,1
01ad11a92022926f09356bf93a13b5d1266bd676,,K > 24 month,1150.0,4.0,1151.0,384.0,12.0,0.0,21.0,4.0,19.0,0.0,,NO,62,All-net 500F=2000F;5d,1.0,0
01ad152b59568ab8f4264276b8d3dd019e7640ee,,K > 24 month,,,,,,,,,,,,NO,3,,,0
01ad2d28260ac120ef9e2b5274d882a6923f7848,,H 15-18 month,,,,,,0.0,,,,,,NO,7,,,1
01ad3c0602e72ee8b4ac35cc677f2aa19714dbe2,KAFFRINE,K > 24 month,3000.0,12.0,3000.0,1000.0,14.0,0.0,960.0,58.0,,,,NO,57,On net 200F=Unlimited _call24H,9.0,0
01ad3c95401561d819c78adf877a487b9a1c16dc,,G 12-15 month,5800.0,12.0,5809.0,1936.0,11.0,26.0,143.0,161.0,42.0,,,NO,15,Jokko_Daily,10.0,0
01ad60a9f0aa2ca70847911bcc972f52d222430b,,K > 24 month,,,,,,0.0,,,,,,NO,2,,,0
01ad63e543b4ff3122a8029b6922e3ed8ca74298,,K > 24 month,,,,,,,,,,,,NO,3,,,0
01ad676ca33aae66311bc38daa899566b14cfcc1,,K > 24 month,1500.0,3.0,2500.0,833.0,5.0,,25.0,73.0,,,,NO,8,MIXT:500F= 2500F on net _2500F off net;2d,5.0,0
01ad835824c389f21058de045688811ef62ec46a,DAKAR,K > 24 month,1500.0,3.0,1500.0,500.0,3.0,,2.0,25.0,11.0,,,NO,14,All-net 500F=2000F;5d,2.0,0
01ad875d02ebad8b1ce9cb1bdc3c3608c2475503,DAKAR,K > 24 month,4100.0,23.0,4598.0,1533.0,27.0,4677.0,2.0,11.0,,,,NO,34,"Data: 100 F=40MB,24H",19.0,0
01ad8f0091c97251b06c883befc2c770517a8d64,DAKAR,K > 24 month,6150.0,18.0,6150.0,2050.0,19.0,,124.0,145.0,55.0,1.0,,NO,55,All-net 500F=2000F;5d,8.0,0
01ad920202c49b5e081a4d6d9f7d62f5d26d68e6,MATAM,K > 24 month,6700.0,19.0,6403.0,2134.0,26.0,729.0,1812.0,232.0,,,,NO,45,On net 200F=Unlimited _call24H,15.0,0
01ada1bfa53c865c3c303895a1d386f27c1800d8,KAFFRINE,K > 24 month,,,,,,,7.0,,,,,NO,6,,,0
01ada6ee904bf1376fd82dfce0e08c9e648c8e68,DAKAR,K > 24 month,1400.0,4.0,1400.0,467.0,4.0,1550.0,15.0,,,,,NO,29,"Data: 200 F=100MB,24H",2.0,0
01adab9784bb89249b6999f56bae114d1de90d45,,I 18-21 month,,,,,,,,,,,,NO,2,,,1
01adac2343db8d4acea1029d13953a85a78fe07f,DAKAR,K > 24 month,2300.0,12.0,1499.0,500.0,13.0,34.0,5.0,11.0,1.0,,,NO,45,"Data: 200 F=100MB,24H",2.0,0
01adaff8a14d91043908abfe1a510d139790d8a8,,K > 24 month,250.0,1.0,250.0,83.0,1.0,,13.0,4.0,1.0,,,NO,40,Mixt 250F=Unlimited_call24H,1.0,0
01adbdc513e4be6084909f2be1603bafc91f8e14,DAKAR,K > 24 month,25500.0,48.0,26501.0,8834.0,51.0,959.0,1254.0,219.0,,,,NO,61,Jokko_Daily,51.0,0
01ade4d5fddaef7aaee905c36c4a09d3bfaa3183,,K > 24 month,300.0,3.0,290.0,97.0,4.0,0.0,9.0,2.0,,,0.0,NO,12,VAS(IVR_Radio_Daily),1.0,0
01adea733c5a17021718137db2a17aea49980b01,MATAM,K > 24 month,1000.0,1.0,1010.0,337.0,3.0,2871.0,0.0,,,,,NO,31,"Data:1000F=2GB,30d",1.0,0
01aded9127d1dd5dad43596ac62c8d61ceb0f69c,DAKAR,K > 24 month,18000.0,12.0,17999.0,6000.0,13.0,19989.0,1122.0,585.0,19.0,0.0,,NO,62,Mixt 250F=Unlimited_call24H,5.0,0
01adef70ba81e4541b2a07bdbf8a246bdc092509,,K > 24 month,,,,,,,,,,,,NO,5,,,1
01adfc9480efa9d43ed4c81f4895a3597304ab01,DAKAR,K > 24 month,16200.0,49.0,16284.0,5428.0,51.0,17724.0,5.0,10.0,0.0,,6.0,NO,58,"Data: 100 F=40MB,24H",24.0,0
01ae00a7241e4331f974879220c515d8a012eb3e,,K > 24 month,,,,,,0.0,,,,,,NO,3,,,1
01ae00d474f3874e0f3fd1845705dc0affe6cdea,KAOLACK,K > 24 month,,,,,,,16.0,1.0,,,,NO,11,,,0
01ae080c3495d80bddd080cf9427096c883b4cde,DAKAR,K > 24 month,500.0,1.0,484.0,161.0,2.0,1251.0,11.0,1.0,,,,NO,7,"Data:300F=100MB,2d",1.0,0
01ae0fd2a42beebeaab17de8c58aed532ce96b81,DAKAR,K > 24 month,200.0,1.0,200.0,67.0,1.0,,31.0,,,,,NO,3,On-net 200F=60mn;1d,1.0,0
01ae108c6d80c4da524afa9cb492f2fd9e6f851b,DAKAR,K > 24 month,1250.0,2.0,1280.0,427.0,5.0,2371.0,,41.0,,0.0,,NO,3,"Data: 200 F=100MB,24H",1.0,0
01ae1905fc881835ed46bfcd54ed0622b7db8632,SAINT-LOUIS,K > 24 month,1000.0,1.0,289.0,96.0,1.0,,48.0,1.0,,,,NO,39,On net 200F=Unlimited _call24H,1.0,0
01ae37927733a14c46326b1175fba026bd7b6aa0,,K > 24 month,2000.0,3.0,2000.0,667.0,5.0,,130.0,113.0,18.0,,,NO,11,Jokko_Daily,3.0,0
01ae416828856ab934663c11448d9d9d63648dd5,,H 15-18 month,,,,,,,,,,,,NO,1,,,1
01ae436aa8cc9a14a316bcd1bce5f0c5dafdbc4b,,K > 24 month,1500.0,2.0,1490.0,497.0,2.0,,61.0,32.0,1.0,,,NO,6,All-net 500F=2000F;5d,2.0,0
01ae5ac9849deb4e04043605a827e95d59b1b6c0,FATICK,K > 24 month,2700.0,8.0,2585.0,862.0,12.0,,202.0,63.0,8.0,,1.0,NO,61,On net 200F=Unlimited _call24H,4.0,0
01ae61c07c88bece8854e97fab8840bed92c1881,,K > 24 month,1500.0,3.0,2000.0,667.0,4.0,0.0,61.0,68.0,,,,NO,23,MIXT:500F= 2500F on net _2500F off net;2d,4.0,0
01ae748e713625e27cab3d3ffb10ca5176a93faa,,K > 24 month,500.0,1.0,501.0,167.0,4.0,2472.0,7.0,14.0,,,,NO,52,Twter_U2opia_Weekly,1.0,0
01ae7781047ea71f83eaed060bb498f4acfae7e4,,K > 24 month,14149.0,38.0,13480.0,4493.0,43.0,0.0,259.0,36.0,130.0,,1.0,NO,56,All-net 500F=2000F;5d,11.0,0
01ae8289cec65499e1e9a465fdcf0a2a4a52be3b,,K > 24 month,,,,,,,0.0,,,,,NO,8,,,1
01ae85eab35d81e5ddfc57df5e3d4eda214ceb3d,,K > 24 month,2500.0,5.0,2501.0,834.0,8.0,0.0,7.0,57.0,,,,NO,24,MIXT:500F= 2500F on net _2500F off net;2d,4.0,0
01ae89daeee1e8fb5fd7d0a6839ec68e8488d1b7,,K > 24 month,,,,,,,,,,,,NO,4,,,0
01ae8a0f81b98d8f22bec661f7b9b3a343f505de,DIOURBEL,K > 24 month,850.0,4.0,849.0,283.0,5.0,0.0,116.0,1.0,25.0,,,NO,55,On net 200F=Unlimited _call24H,3.0,0
01ae8be76c318f3b7659b70e233e88cb94786796,,K > 24 month,100.0,1.0,83.0,28.0,1.0,71.0,7.0,1.0,,,,NO,17,,,0
01ae8efa3fdc62b03d9e24a0f60fdef2722d482a,TAMBACOUNDA,K > 24 month,,,,,,0.0,9.0,,,,,NO,17,,,0
01aec0ecd5771e5451236eddf9ebf43bf4d5525e,DAKAR,K > 24 month,4400.0,10.0,4102.0,1367.0,10.0,950.0,12.0,39.0,15.0,0.0,,NO,32,"Data: 100 F=40MB,24H",7.0,0
01aecba0f65e1788b8ec68dc3d09acfff7599583,SAINT-LOUIS,K > 24 month,9000.0,18.0,9700.0,3233.0,22.0,1.0,73.0,144.0,,,,NO,52,All-net 500F=2000F;5d,19.0,0
01aed36c2cc1b9d85a7a45b27db7744fd7e85339,SAINT-LOUIS,K > 24 month,12350.0,39.0,12358.0,4119.0,43.0,20450.0,7.0,3.0,14.0,,,NO,59,"Data: 200 F=100MB,24H",16.0,0
01aee6928a4d8840589ae3d6a7e5132d4560dd99,DAKAR,K > 24 month,300.0,1.0,300.0,100.0,3.0,,37.0,4.0,,,,NO,18,Mixt 250F=Unlimited_call24H,1.0,0
01aeedec64bb5ddb316b4ac4a7fe2bb6ede94db0,LOUGA,K > 24 month,3000.0,5.0,3000.0,1000.0,5.0,0.0,64.0,0.0,,0.0,,NO,45,"On-net 500=4000,10d",5.0,0
01af24072b776cdd5ecff96b347bc17b88280b88,,K > 24 month,,,,,,,,,,,,NO,3,,,1
01af2a1d01d936cde9ccbe66e912abca32e66921,,K > 24 month,1000.0,1.0,1000.0,333.0,1.0,241.0,7.0,,,,,NO,4,"Data:1000F=5GB,7d",1.0,1
01af34d0dd37960d73dc656572375672f7631e89,,K > 24 month,14000.0,10.0,14000.0,4667.0,10.0,,36.0,25.0,0.0,101.0,,NO,6,All-net 1000=5000;5d,14.0,1
01af3736f431162fb1162e959c329b555c6e9955,,K > 24 month,18500.0,24.0,17507.0,5836.0,35.0,14339.0,14.0,52.0,12.0,0.0,4.0,NO,62,IVR Echat_Daily_50F,13.0,0
01af44d574f045e524deabc7252507155b6c05b0,KAOLACK,K > 24 month,25650.0,71.0,26948.0,8983.0,73.0,11153.0,2559.0,332.0,34.0,,,NO,62,"Data: 200 F=100MB,24H",44.0,0
01af4ad39f0991caa43f531708c076ef03deaeb1,,K > 24 month,1000.0,2.0,1301.0,434.0,4.0,,5.0,38.0,,,0.0,NO,7,All-net 500F=2000F;5d,1.0,0
01af4d2327a0b1cfbee759649e96a507ccf12585,,K > 24 month,3200.0,6.0,3056.0,1019.0,8.0,4065.0,26.0,1.0,50.0,,,NO,57,"Data: 100 F=40MB,24H",2.0,0
01af60d9d62cfec6a7daaab64825456f9486addb,,K > 24 month,3000.0,6.0,3000.0,1000.0,6.0,0.0,90.0,105.0,,,,NO,59,MIXT:500F= 2500F on net _2500F off net;2d,6.0,0
01af647393e872293f80029f6f73d20b66fdf540,,K > 24 month,,,,,,,,,,,,NO,6,,,0
01af6a976d90cde2b435b3bc5157b98a9beb0710,,K > 24 month,,,,,,,,,,,,NO,9,,,0
01af7456e600805a1f2d4cbff6e8e4d7f6a81a35,FATICK,K > 24 month,500.0,1.0,500.0,167.0,1.0,,11.0,15.0,,,,NO,13,All-net 500F =2000F_AllNet_Unlimited,1.0,0
01af79c8a3bfed0db6aeb5070d73a45117038540,THIES,K > 24 month,,,,,,0.0,4.0,,,,,NO,20,,,0
01af7a74858f3edf49930a5e372fc1990ce60dca,DIOURBEL,K > 24 month,,,,,,0.0,,,,,,NO,5,,,0
01af7bd509ed60a89ff2778a8058cfc0ef03300e,,K > 24 month,,,,,,1051.0,0.0,,,,,NO,3,,,1
01af7f829032332573f02efa966ae45ae29e0f42,,K > 24 month,,,,,,,,,,,,NO,2,,,1
01af8145df6fbea2bf640d4ad8716b82b57e4d2e,TAMBACOUNDA,K > 24 month,200.0,1.0,200.0,67.0,1.0,0.0,2.0,,,,,NO,44,,,0
01af9eb022caed98e49b2f69b999b1d35407776e,DAKAR,K > 24 month,37700.0,61.0,38469.0,12823.0,65.0,10055.0,4965.0,1490.0,163.0,,,NO,62,Jokko_Daily,46.0,0
01af9f34e9966b3c7793bd217b37cf0e1fd5b29f,,K > 24 month,1000.0,1.0,990.0,330.0,1.0,1266.0,,,,,,NO,1,"Data:1000F=2GB,30d",1.0,1
01afa79efd3acd754539317df363c09e40f687b4,DAKAR,K > 24 month,3200.0,19.0,3484.0,1161.0,21.0,139.0,8.0,1.0,7.0,,,NO,39,"Data: 100 F=40MB,24H",2.0,0
01afaadc3ef46ac583c8baa5c384a34331c792d2,DIOURBEL,K > 24 month,8600.0,11.0,8584.0,2861.0,13.0,13373.0,3.0,14.0,18.0,,,NO,62,"Data:1000F=2GB,30d",7.0,0
01afaccb036124812e755cf0c64ae8b50b91e457,,K > 24 month,,,,,,1024.0,0.0,,,,,NO,8,,,0
01afc3b5496451a42a2683b7b323a1682a83b21f,THIES,K > 24 month,4900.0,20.0,4900.0,1633.0,22.0,6641.0,,4.0,0.0,,,NO,62,"Data: 100 F=40MB,24H",15.0,0
01afc58d3e128f460d34dc2ac3aa3c316399585b,LOUGA,K > 24 month,13500.0,27.0,14000.0,4667.0,28.0,0.0,51.0,369.0,2.0,0.0,,NO,61,All-net 500F=2000F;5d,27.0,0
01afd79918c923211a497f412de81cbd9d589f0a,SAINT-LOUIS,K > 24 month,8400.0,46.0,8952.0,2984.0,48.0,6829.0,3.0,1.0,,,,NO,60,"Data: 200 F=100MB,24H",24.0,0
01afde77d33a9a3ab1f96dab7b6fa5598aa7f069,KAFFRINE,K > 24 month,3000.0,6.0,4499.0,1500.0,6.0,0.0,16.0,39.0,81.0,,,NO,39,All-net 500F =2000F_AllNet_Unlimited,8.0,0
01afeb92a58f96df3229b194a7cc79373e8e247d,DAKAR,K > 24 month,1000.0,1.0,61.0,20.0,1.0,,,,1.0,,,NO,2,,,0
01afef4d3f9577c0855f212d477a1af161432c9d,FATICK,K > 24 month,16500.0,9.0,14219.0,4740.0,27.0,554.0,2093.0,56.0,5.0,,,NO,62,IVR Echat_Daily_50F,20.0,0
01aff13ab50f1050990d2fe612a5bc51c8c9c980,,K > 24 month,,,,,,,,,,,,NO,1,,,1
01aff90deb099a90507317da0d8afb56b42af9ee,LOUGA,K > 24 month,12700.0,22.0,12207.0,4069.0,24.0,0.0,441.0,259.0,136.0,,,NO,62,All-net 500F=2000F;5d,12.0,0
01aff94c615d6202e1b0b78fd7df86a745f31c0c,THIES,K > 24 month,3100.0,11.0,2949.0,983.0,11.0,0.0,44.0,32.0,19.0,8.0,,NO,49,All-net 500F=2000F;5d,2.0,0
01affac50c7559e6d53fddf46dedd9e9727ce98b,DIOURBEL,K > 24 month,2500.0,3.0,2500.0,833.0,6.0,5352.0,,4.0,7.0,,,NO,31,"Data:1000F=2GB,30d",2.0,0
01b009416c1462240e127abedea8f816310f2cde,SAINT-LOUIS,K > 24 month,,,,,,0.0,,,,,,NO,28,,,0
01b00ff3bfa7ec301bbb12347b6c5677543a6543,KAOLACK,K > 24 month,1700.0,2.0,899.0,300.0,4.0,1.0,74.0,2.0,7.0,7.0,,NO,28,On net 200F=Unlimited _call24H,1.0,0
01b01319452d668a3e9bf0624f861c2d584ad48e,MATAM,K > 24 month,10000.0,10.0,10000.0,3333.0,10.0,0.0,773.0,3.0,,,,NO,60,On-net 1000F=10MilF;10d,10.0,0
01b02781d8ac1e931cea3e3a0978e299e7fd5508,LOUGA,K > 24 month,4000.0,4.0,4000.0,1333.0,6.0,8351.0,0.0,5.0,14.0,,,NO,19,"Data:1000F=2GB,30d",4.0,0
01b031263152a2d3bee913fd16217107e4b51f8c,,K > 24 month,,,41.0,14.0,1.0,,,,,,,NO,2,,,0
01b03219e33905fd69a524e9b0a2e27b2bbfe29a,DAKAR,K > 24 month,1500.0,2.0,1589.0,530.0,5.0,,2.0,48.0,0.0,,,NO,12,All-net 500F=2000F;5d,1.0,0
01b0386f9f23017d7e30266ea311d0fb48998426,DAKAR,I 18-21 month,8200.0,21.0,8132.0,2711.0,25.0,2217.0,109.0,68.0,16.0,,,NO,61,All-net 500F=2000F;5d,7.0,0
01b03e811ed2916ac2b1d5c502b08c7ef4b670c2,,G 12-15 month,100.0,1.0,101.0,34.0,1.0,0.0,2.0,,,,,NO,18,,,0
01b049746b2f7ff3dc7132f2ec6e3b0ae47e5431,KOLDA,K > 24 month,2000.0,4.0,2087.0,696.0,8.0,387.0,11.0,,,,,NO,37,"Data:490F=1GB,7d",4.0,0
01b04d46131c460f983794d3a2a1c49c3c4f40e8,,K > 24 month,,,,,,,,,,,,NO,10,,,1
01b052f78d545e8c012285c5ef9d7763d7db7b30,,K > 24 month,,,,,,,,,,,,NO,4,,,0
01b0554d7ee1259379de9db0a84afd0754daf533,DAKAR,K > 24 month,2600.0,5.0,2598.0,866.0,8.0,0.0,113.0,46.0,4.0,,,NO,31,On net 200F=Unlimited _call24H,2.0,0
01b05880e49202ddd8a20e22852dc49e8a91d095,,K > 24 month,,,,,,,,,,,,NO,1,,,0
01b0651355d8c53cf00d4f6be40d44c0e1dbef97,THIES,K > 24 month,600.0,2.0,600.0,200.0,4.0,1.0,,6.0,,,,NO,24,Mixt 250F=Unlimited_call24H,1.0,0
01b077ace3b73e4ea900801304f7094a6be7bc6a,DAKAR,K > 24 month,1100.0,3.0,1086.0,362.0,5.0,996.0,0.0,0.0,,,,NO,44,"Data:490F=1GB,7d",2.0,0
01b0831ec1cc33970cba80c452f3137992a81114,DAKAR,K > 24 month,,,,,,1024.0,4.0,,,,,NO,11,,,0
01b0911dbf165c76cdf1408d8a8f209bad3ecf0c,LOUGA,K > 24 month,10100.0,20.0,10599.0,3533.0,24.0,,549.0,202.0,,,,NO,61,All-net 500F=2000F;5d,16.0,0
01b09b2cc77f541b2b810d23c976dda9357b03aa,TAMBACOUNDA,K > 24 month,700.0,3.0,709.0,236.0,6.0,8.0,4.0,0.0,0.0,,,NO,15,VAS(IVR_Radio_Daily),2.0,0
01b09c1212f4113fb220ebfcc5503e28987fe456,DAKAR,K > 24 month,3700.0,12.0,5201.0,1734.0,23.0,7172.0,0.0,8.0,,,,NO,51,"Data: 100 F=40MB,24H",8.0,0
01b0af4fbcba7520e59c26d9729c4ebbef96108c,DAKAR,K > 24 month,1500.0,3.0,1500.0,500.0,3.0,,9.0,24.0,3.0,,,NO,25,All-net 500F =2000F_AllNet_Unlimited,3.0,0
01b0b06d3c74acd06dbddae9b13d8bf5275e6cc4,,K > 24 month,,,,,,,,,,,,NO,1,,,1
01b0b747288b8533ac50af3b77bbbf82f7474a42,DAKAR,K > 24 month,,,,,,123.0,,,,,,NO,62,,,0
01b0bf00b6f95a69e3176dc2b78ecf7667759f42,,K > 24 month,13500.0,24.0,14000.0,4667.0,26.0,4652.0,203.0,323.0,83.0,,,NO,55,MIXT:500F= 2500F on net _2500F off net;2d,14.0,0
01b0d4b9be680a778ccbdcdea2a4ebf433f08d34,,K > 24 month,,,,,,,,,,,,NO,4,,,0
01b0d58cafb93e2c7902c70514637bae2e031d88,,K > 24 month,,,199.0,66.0,1.0,,,7.0,4.0,,,NO,9,,,0
01b0e56904b2d99dbb2613b828ec4aace4cf0ac1,,K > 24 month,200.0,1.0,200.0,67.0,4.0,,1.0,,,,,NO,8,,,1
01b0e7eefcc5af021ab04277ad8db6a2419a11d7,SAINT-LOUIS,K > 24 month,12100.0,25.0,12099.0,4033.0,24.0,,123.0,248.0,17.0,,,NO,59,All-net 500F=2000F;5d,21.0,0
01b0ef57986e0ebc66bb65cc2b50b40b867b9a04,DAKAR,K > 24 month,2200.0,10.0,2200.0,733.0,11.0,0.0,755.0,20.0,11.0,,,NO,46,On net 200F=Unlimited _call24H,10.0,0
01b0f158eba799f02b83096ea989bff341897eb9,DAKAR,K > 24 month,,,,,,,,,,,,NO,1,,,0
01b102111ca4792715aee37d32d8f3459a1372dc,,K > 24 month,,,,,,,,,,,,NO,2,,,0
01b105c59eef1ce1cf6396fa138447cb27ee0753,THIES,K > 24 month,4400.0,10.0,4400.0,1467.0,10.0,0.0,138.0,42.0,,,,NO,42,All-net 500F=2000F;5d,6.0,0
01b1093a4f5030bf009fa872e34fbeebc50866a4,,K > 24 month,,,,,,,1.0,,,,,NO,5,,,1
01b1125b7e277c94e30fee3b60a410bc5586de02,,K > 24 month,,,,,,,,,,,,NO,14,,,0
01b11423b8266a1ff62e23a8b1adb7c8b55030eb,,K > 24 month,5000.0,10.0,5000.0,1667.0,17.0,5808.0,1.0,18.0,,,,NO,25,"Data:490F=1GB,7d",4.0,1
01b1185bf8904ea3b152b2c7d7e24a4cb15cb5f3,DIOURBEL,K > 24 month,500.0,1.0,500.0,167.0,1.0,,,,4.0,,,NO,1,,,1
01b1302a5700988aaca7bb2c64e4177da75486fe,FATICK,K > 24 month,10800.0,21.0,11200.0,3733.0,24.0,,140.0,283.0,7.0,,,NO,61,All-net 500F=2000F;5d,21.0,0
01b13e168f6be9f8dd773f0f873ac47d375289bc,DAKAR,K > 24 month,7000.0,2.0,6000.0,2000.0,2.0,499.0,159.0,190.0,4.0,,,NO,61,MIXT: 200mnoff net _unl on net _5Go;30d,2.0,0
01b13e1a61caa371fc91689cb51b98814c782dc9,KAOLACK,J 21-24 month,1700.0,4.0,1929.0,643.0,5.0,,102.0,18.0,17.0,,,NO,53,MIXT:500F= 2500F on net _2500F off net;2d,3.0,0
01b143ea5cfe0d690b6cfa4b8dee8d31c3055b09,,K > 24 month,,,,,,,,,,,,NO,4,,,1
01b14a935109467c1891f764ad15880cf65ae45c,DIOURBEL,K > 24 month,,,,,,,,,,,,NO,42,,,0
01b14d008de8756be03620efaa777e154fa38648,,K > 24 month,,,,,,608.0,4.0,,,,,NO,4,,,0
01b150c7dbf9f17d47ac7066a6d0e9ad94c53452,,K > 24 month,,,46.0,15.0,2.0,,,,,,,NO,19,,,0
01b1529af2462c006638ba142d20bb3a63b66326,,K > 24 month,,,,,,221.0,0.0,,,,,NO,1,,,0
01b155023fa9e1090968b9a67fc46dba5e1f48dd,DAKAR,K > 24 month,9300.0,25.0,10399.0,3466.0,46.0,492.0,2303.0,64.0,15.0,,3.0,NO,53,On net 200F=Unlimited _call24H,30.0,0
01b15fc613bdc035e56fb2b0cd22370bf0c93598,,K > 24 month,,,,,,,,,,,,NO,16,,,0
